id;año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;id_tratamiento_nivel_3;tratamiento_nivel_3;id_tratamiento_nivel_2;tratamiento_nivel_2;id_tratamiento_nivel_1;tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler
1031;2023;Destinatario Final;4;5463244;ECCOFEED SPA;ECCOFEED SPA;76415706-0;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;-33,73446278;-70,72593579;13402;Buin;Maipo;13;Metropolitana de Santiago;Otras industrias manufactureras;1;90,541;7;Preparación para reutilización;;-;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";05 | Residuos de la industria de productos lácteos;02 05 01 | Materiales inadecuados para el consumo o la elaboración
1032;2023;Destinatario Final;4;5463244;ECCOFEED SPA;ECCOFEED SPA;76415706-0;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;-33,73446278;-70,72593579;13402;Buin;Maipo;13;Metropolitana de Santiago;Otras industrias manufactureras;1;98,757;66;Reciclaje de residuos de pastas y/o productos alimenticios para consumo animal;8;Reciclaje;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";07 | Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao);02 07 04 | Materiales inadecuados para el consumo o la elaboración
1033;2023;Destinatario Final;4;5463244;ECCOFEED SPA;ECCOFEED SPA;76415706-0;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;-33,73446278;-70,72593579;13402;Buin;Maipo;13;Metropolitana de Santiago;Otras industrias manufactureras;1;144,378;66;Reciclaje de residuos de pastas y/o productos alimenticios para consumo animal;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría
1034;2023;Destinatario Final;4;5463244;ECCOFEED SPA;ECCOFEED SPA;76415706-0;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;-33,73446278;-70,72593579;13402;Buin;Maipo;13;Metropolitana de Santiago;Otras industrias manufactureras;1;1337,653;7;Preparación para reutilización;;-;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría
1035;2023;Destinatario Final;4;5463244;ECCOFEED SPA;ECCOFEED SPA;76415706-0;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;-33,73446278;-70,72593579;13402;Buin;Maipo;13;Metropolitana de Santiago;Otras industrias manufactureras;1;5127,911;66;Reciclaje de residuos de pastas y/o productos alimenticios para consumo animal;8;Reciclaje;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";02 03 04 | Materiales inadecuados para el consumo o la elaboración
1036;2023;Destinatario Final;4;5463244;ECCOFEED SPA;ECCOFEED SPA;76415706-0;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;-33,73446278;-70,72593579;13402;Buin;Maipo;13;Metropolitana de Santiago;Otras industrias manufactureras;1;12279,2988;66;Reciclaje de residuos de pastas y/o productos alimenticios para consumo animal;8;Reciclaje;2;Valorización;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";06 | Residuos de la industria de panadería y pastelería;02 06 01 | Materiales inadecuados para el consumo o la elaboración
1037;2023;Destinatario Final;4;2916468;ECHEVERRIA  Y CIA SOCIEDAD COMERCIAL LTDA;ECHEVERRIA Y COMPAÑIA SOCIEDAD COMERCIAL SPA;79622280-8;Elaboración de piensos preparados para animales;C1080;Elaboración de piensos preparados para animales;C108000;-33,2779364;-70,82241371;13302;Lampa;Chacabuco;13;Metropolitana de Santiago;Otras industrias manufactureras;1;1757,169;66;Reciclaje de residuos de pastas y/o productos alimenticios para consumo animal;8;Reciclaje;2;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría
1038;2023;Destinatario Final;4;5488510;EcoAZA Planta Til Til;ECOAZA SPA;77274891-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,15637043;-70,84896148;13303;Tiltil;Chacabuco;13;Metropolitana de Santiago;Gestores de residuos;1;10,42;20;Reciclaje de metales;8;Reciclaje;2;Valorización;10 | Residuos de procesos térmicos;09 | Residuos de la fundición de piezas férreas;10 09 12 | Otras partículas distintas de las especificadas en el código 10 09 11
1039;2023;Destinatario Final;4;5488510;EcoAZA Planta Til Til;ECOAZA SPA;77274891-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,15637043;-70,84896148;13303;Tiltil;Chacabuco;13;Metropolitana de Santiago;Gestores de residuos;1;19,11;20;Reciclaje de metales;8;Reciclaje;2;Valorización;17 | Residuos de la construcción y demolición;09 | Otros residuos de construcción y demolición;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03
1040;2023;Destinatario Final;4;5488510;EcoAZA Planta Til Til;ECOAZA SPA;77274891-4;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,15637043;-70,84896148;13303;Tiltil;Chacabuco;13;Metropolitana de Santiago;Gestores de residuos;1;69144,974;20;Reciclaje de metales;8;Reciclaje;2;Valorización;10 | Residuos de procesos térmicos;09 | Residuos de la fundición de piezas férreas;10 09 03 | Escorias de horno
1041;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;0,051;11;Relleno sanitario;3;Disposición final;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35
1042;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;0,1;11;Relleno sanitario;3;Disposición final;1;Eliminación;17 | Residuos de la construcción y demolición;02 | Madera, vidrio y plástico;17 02 07 | Plástico PVC (policloruro de vinilo)
1043;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;0,29;3;Disposición final;;-;1;Eliminación;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 05 | Virutas y rebabas de plástico
1044;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;0,4;11;Relleno sanitario;3;Disposición final;1;Eliminación;17 | Residuos de la construcción y demolición;08 | Materiales de construcción a base de yeso;17 08 02 | Materiales de construcción a base de yeso distintos de los especificados en el código 17 08 01
1045;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;0,43;11;Relleno sanitario;3;Disposición final;1;Eliminación;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico
1046;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;0,5;11;Relleno sanitario;3;Disposición final;1;Eliminación;17 | Residuos de la construcción y demolición;01 | Hormigón, ladrillos, tejas y materiales cerámicos;17 01 03 | Tejas y materiales cerámicos
1047;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;0,7;11;Relleno sanitario;3;Disposición final;1;Eliminación;17 | Residuos de la construcción y demolición;02 | Madera, vidrio y plástico;17 02 06 | Madera impregnada o pintada (no contiene sustancias peligrosas)
1048;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;1,036;11;Relleno sanitario;3;Disposición final;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 04 | Residuos de plásticos (excepto embalajes)
1049;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;1,06;3;Disposición final;;-;1;Eliminación;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 03 | Neumáticos fuera de uso
1050;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;1,193;11;Relleno sanitario;3;Disposición final;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 03 | Residuos de tejidos de vegetales
1051;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;1,26;11;Relleno sanitario;3;Disposición final;1;Eliminación;07 | Residuos de procesos químicos orgánicos;03 | Residuos de la FFDU de tintes y pigmentos orgánicos (excepto los del subcapítulo 06 11);07 03 99 | Residuos no especificados en otra categoría
1052;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;1,649;11;Relleno sanitario;3;Disposición final;1;Eliminación;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 19 | Plástico
1053;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;1,92;3;Disposición final;;-;1;Eliminación;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 04 | Plástico y caucho
1054;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;1,96;11;Relleno sanitario;3;Disposición final;1;Eliminación;17 | Residuos de la construcción y demolición;05 | Tierra (excluida la excavada de zonas contaminadas), piedras y lodos de drenaje;17 05 04 | Tierra y piedras distintas de las especificadas en el código 17 05 03
1055;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;2,1;11;Relleno sanitario;3;Disposición final;1;Eliminación;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 05 | Envases compuestos
1056;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;2,29;11;Relleno sanitario;3;Disposición final;1;Eliminación;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 11 | Cables distintos de los especificados en el código 17 04 10
1057;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;2,72;3;Disposición final;;-;1;Eliminación;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 01 | Envases de papel y cartón
1058;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;3,17;;-;;-;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";02 03 04 | Materiales inadecuados para el consumo o la elaboración
1059;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;3,45;;-;;-;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 99 | Residuos no especificados en otra categoría
1060;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;3,6;11;Relleno sanitario;3;Disposición final;1;Eliminación;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;03 | Residuos estabilizados/solidificados [5];19 03 05 | Residuos estabilizados distintos de los especificados en el código 19 03 04
1061;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;3,89;;-;;-;1;Eliminación;17 | Residuos de la construcción y demolición;06 | Materiales de aislamiento y materiales de construcción que no contienen amianto (asbesto);17 06 04 | Materiales de aislamiento distintos de los especificados en los códigos 17 06 01 y 17 06 03
1062;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;4;11;Relleno sanitario;3;Disposición final;1;Eliminación;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría;19 12 12 | Otros residuos (incluidas mezclas de materiales) procedentes del tratamiento mecánico de residuos, distintos de los especificados en el código 19 12 11
1063;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;4,13;3;Disposición final;;-;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;02 01 01 | Lodos de lavado y limpieza
1064;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;4,47;3;Disposición final;;-;1;Eliminación;17 | Residuos de la construcción y demolición;02 | Madera, vidrio y plástico;17 02 01 | Madera libre de impregnación o pinturas
1065;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;4,47;3;Disposición final;;-;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 03 | Residuos de limpieza viaria
1066;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;4,565;11;Relleno sanitario;3;Disposición final;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón
1067;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;4,59;11;Relleno sanitario;3;Disposición final;1;Eliminación;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 05 | Virutas y rebabas de plástico
1068;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;5,219;11;Relleno sanitario;3;Disposición final;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos
1069;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;6,08;11;Relleno sanitario;3;Disposición final;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);20 02 01 | Residuos biodegradables
1070;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;6,234;11;Relleno sanitario;3;Disposición final;1;Eliminación;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";02 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras;15 02 03 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02
1071;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;6,274;11;Relleno sanitario;3;Disposición final;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";07 | Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao);02 07 99 | Residuos no especificados en otra categoría
1072;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;6,45;11;Relleno sanitario;3;Disposición final;1;Eliminación;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;01 | Residuos de la transformación de la madera y de la producción de tableros y muebles;03 01 01 | Residuos de corteza y corcho
1073;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;6,468;3;Disposición final;;-;1;Eliminación;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;01 | Residuos de la transformación de la madera y de la producción de tableros y muebles;03 01 99 | Residuos no especificados en otra categoría
1074;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;7,91;11;Relleno sanitario;3;Disposición final;1;Eliminación;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;12 01 02 | Polvo y partículas de metales férreos
1075;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;8,65;11;Relleno sanitario;3;Disposición final;1;Eliminación;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";04 | Residuos de la elaboración de azúcar;02 04 99 | Residuos no especificados en otra categoría
1076;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;9,1;11;Relleno sanitario;3;Disposición final;1;Eliminación;04 | Residuos de las industrias del cuero, de la piel y textil;02 | Residuos de la industria textil;04 02 22 | Residuos de fibras textiles procesadas
1077;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;9,3;;-;;-;1;Eliminación;17 | Residuos de la construcción y demolición;09 | Otros residuos de construcción y demolición;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03
1078;2023;Destinatario Final;4;244575;ECOBIO;ECOBIO SPA;77295110-8;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-36,69685157;-72,16394591;16103;Chillan Viejo;Diguillín;16;Ñuble;Gestores de residuos;1;9,49;11;Relleno sanitario;3;Disposición final;1;Eliminación;18 | Residuos de servicios médicos o veterinarios o de investigación asociada (salvo los residuos de cocina y de restaurante no procedentes directamente de la prestación de cuidados sanitarios);01 | Residuos de maternidades, del diagnóstico, tratamiento o prevención de enfermedades humanas;18 01 04 | Residuos cuya recogida y eliminación no es objeto de requisitos especiales para prevenir infecciones (por ejemplo, vendajes, vaciados de yeso, ropa blanca, ropa desechable, pañales)
