año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;tipo_declaracion;id_tipo_declaracion;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;rut_razon_social_trazabilidad;comuna_trazabilidad;region_trazabilidad
2023;Generador Municipal;4055183;ILUSTRE MUNICIPALIDAD DE CARTAGENA;I MUNICIPALIDAD DE CARTAGENA;69073600-4;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,54712221;-71,60353665;5603;Cartagena;San Antonio;5;Valparaíso;Otras actividades;2;20640,059;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5452216;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS SPA;96964360-K;Valparaíso;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;0,117;declaración;1;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5472230;PLANTA EKUFAL CASABLANCA;EKUFAL SPA;76438056-8;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;0,742;declaración;1;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;0,98;declaración;1;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;1,22;declaración;1;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;5472230;PLANTA EKUFAL CASABLANCA;EKUFAL SPA;76438056-8;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;4,243;declaración;1;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;;SALOMON FRANCISCO MUKARKER ALVAREZ;SALOMON FRANCISCO MUKARKER ALVAREZ;10404643-6;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;21,443;declaración;1;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;24,5;declaración;1;Valorización;2;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;93372000-4;Maipú;Metropolitana de Santiago
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;66,299;declaración;1;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;101,718;declaración;1;Pretratamiento de Vidrio;37;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;5477167;CTI - PLANTA MUNICIPAL DE SEGREGACIÓN;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;231,419;declaración;1;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;93372000-4;Maipú;Metropolitana de Santiago
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;1256,585;declaración;1;Residuos municipales asimilables a domiciliarios;56;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 07 | Residuos voluminosos (incluidos muebles);5477168;CTI - ESTACIÓN DE TRANSFERENCIA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Casablanca;Valparaíso
2023;Generador Municipal;4055173;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,31222442;-71,40886894;5102;Casablanca;Valparaíso;5;Valparaíso;Otras actividades;2;10315,885;declaración;1;Residuos municipales asimilables a domiciliarios;56;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5477168;CTI - ESTACIÓN DE TRANSFERENCIA;I MUNICIPALIDAD DE CASABLANCA;69061400-6;Casablanca;Valparaíso
2023;Generador Municipal;911517;ILUSTRE MUNICIPALIDAD DE CASTRO;I MUNICIPALIDAD DE CASTRO;69230400-4;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-42,47964841;-73,76511899;10201;Castro;Chiloé;10;Los Lagos;Otras actividades;2;2196,95;declaración;1;Basural;30;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5463344;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE CASTRO;69230400-4;Dalcahue;Los Lagos
2023;Generador Municipal;911517;ILUSTRE MUNICIPALIDAD DE CASTRO;I MUNICIPALIDAD DE CASTRO;69230400-4;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-42,47964841;-73,76511899;10201;Castro;Chiloé;10;Los Lagos;Otras actividades;2;28400,2;declaración;1;Vertedero;12;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5463344;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE CASTRO;69230400-4;Dalcahue;Los Lagos
2023;Generador Municipal;4054474;ILUSTRE MUNICIPALIDAD DE CATEMU;I MUNICIPALIDAD DE CATEMU;69050900-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-32,7785607;-70,96296815;5702;Catemu;San Felipe de Aconcagua;5;Valparaíso;Otras actividades;2;2,2816;declaración;1;Pretratamiento de aceites y grasas comestibles;40;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;76323870-9;Lampa;Metropolitana de Santiago
2023;Generador Municipal;4054474;ILUSTRE MUNICIPALIDAD DE CATEMU;I MUNICIPALIDAD DE CATEMU;69050900-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-32,7785607;-70,96296815;5702;Catemu;San Felipe de Aconcagua;5;Valparaíso;Otras actividades;2;5,722;declaración;1;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5461854;SOREPA VIÑA DEL MAR;SOC RECUPERADORA DE PAPEL SPA;86359300-K;Viña del Mar;Valparaíso
2023;Generador Municipal;4054474;ILUSTRE MUNICIPALIDAD DE CATEMU;I MUNICIPALIDAD DE CATEMU;69050900-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-32,7785607;-70,96296815;5702;Catemu;San Felipe de Aconcagua;5;Valparaíso;Otras actividades;2;17,85;declaración;1;Reciclaje de vidrio;19;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;93372000-4;Cerrillos;Metropolitana de Santiago
2023;Generador Municipal;4054474;ILUSTRE MUNICIPALIDAD DE CATEMU;I MUNICIPALIDAD DE CATEMU;69050900-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-32,7785607;-70,96296815;5702;Catemu;San Felipe de Aconcagua;5;Valparaíso;Otras actividades;2;18,2;declaración;1;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5468895;RECIPET SA;RECIPET S.A.;96931540-8;Santiago;Metropolitana de Santiago
2023;Generador Municipal;4054474;ILUSTRE MUNICIPALIDAD DE CATEMU;I MUNICIPALIDAD DE CATEMU;69050900-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-32,7785607;-70,96296815;5702;Catemu;San Felipe de Aconcagua;5;Valparaíso;Otras actividades;2;88,09;declaración;1;Reciclaje de vidrio;19;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;90331000-6;Padre Hurtado;Metropolitana de Santiago
2023;Generador Municipal;4054474;ILUSTRE MUNICIPALIDAD DE CATEMU;I MUNICIPALIDAD DE CATEMU;69050900-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-32,7785607;-70,96296815;5702;Catemu;San Felipe de Aconcagua;5;Valparaíso;Otras actividades;2;5479,9;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5460838;SERVICIOS GEA LTDA;SERVICIOS GEA LIMITADA;78591180-6;San Felipe;Valparaíso
2023;Generador Municipal;3023792;ILUSTRE MUNICIPALIDAD DE CAUQUENES;I MUNICIPALIDAD DE CAUQUENES;69120400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-35,96762448;-72,32223157;7201;Cauquenes;Cauquenes;7;Maule;Otras actividades;2;3,45;declaración;1;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;5492837;Comercial Cauquenes;SOC COMERCIAL CAUQUENES LIMITADA;77514460-2;Cauquenes;Maule
2023;Generador Municipal;3023792;ILUSTRE MUNICIPALIDAD DE CAUQUENES;I MUNICIPALIDAD DE CAUQUENES;69120400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-35,96762448;-72,32223157;7201;Cauquenes;Cauquenes;7;Maule;Otras actividades;2;22,088;declaración;1;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;5472421;RECICLAJES PLASTICOS VERGARA;GUERNICA PATRICIA EGLANTINA VERGARA;7750373-0;Talca;Maule
2023;Generador Municipal;3023792;ILUSTRE MUNICIPALIDAD DE CAUQUENES;I MUNICIPALIDAD DE CAUQUENES;69120400-6;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-35,96762448;-72,32223157;7201;Cauquenes;Cauquenes;7;Maule;Otras actividades;2;15657,31;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;244575;ECOBIO;ECOBIO SPA;77295110-8;Chillan Viejo;Ñuble
2023;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;69254200-2;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,43496408;-70,72883366;13103;Cerro Navia;Santiago;13;Metropolitana de Santiago;Otras actividades;2;5,4295;declaración;1;Pretratamiento de aceites y grasas comestibles;40;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;76323870-9;Lampa;Metropolitana de Santiago
2023;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;69254200-2;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,43496408;-70,72883366;13103;Cerro Navia;Santiago;13;Metropolitana de Santiago;Otras actividades;2;8,069;declaración;1;Pretratamiento de aceites y grasas comestibles;40;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;5489278;Austral Oils América Ltda;AUSTRAL OILS AMERICA LTDA;76584359-6;San Bernardo;Metropolitana de Santiago
2023;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;69254200-2;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,43496408;-70,72883366;13103;Cerro Navia;Santiago;13;Metropolitana de Santiago;Otras actividades;2;171,144;declaración;1;Reciclaje de vidrio;19;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;90331000-6;Padre Hurtado;Metropolitana de Santiago
2023;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;69254200-2;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,43496408;-70,72883366;13103;Cerro Navia;Santiago;13;Metropolitana de Santiago;Otras actividades;2;2243,2;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 02 | Residuos de mercados;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S.A.;96754450-7;Tiltil;Metropolitana de Santiago
2023;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;69254200-2;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,43496408;-70,72883366;13103;Cerro Navia;Santiago;13;Metropolitana de Santiago;Otras actividades;2;3113,19;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);20 02 01 | Residuos biodegradables;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S.A.;96754450-7;Tiltil;Metropolitana de Santiago
2023;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;69254200-2;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,43496408;-70,72883366;13103;Cerro Navia;Santiago;13;Metropolitana de Santiago;Otras actividades;2;9727,18;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 07 | Residuos voluminosos (incluidos muebles);7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S.A.;96754450-7;Tiltil;Metropolitana de Santiago
2023;Generador Municipal;8819;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;69254200-2;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-33,43496408;-70,72883366;13103;Cerro Navia;Santiago;13;Metropolitana de Santiago;Otras actividades;2;49173,63;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S.A.;96754450-7;Tiltil;Metropolitana de Santiago
2023;Generador Municipal;911615;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;69231100-0;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-42,9167017;-72,71669869;10401;Chaitén;Palena;10;Los Lagos;Otras actividades;2;3259,5;declaración;1;Vertedero;12;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5477569;VERTEDERO MUNICIPAL;ILUSTRE MUNICIPALIDAD DE CHAITÉN;69231100-0;Chaitén;Los Lagos
2023;Generador Municipal;3023791;ILUSTRE MUNICIPALIDAD DE CHANCO;I MUNICIPALIDAD DE CHANCO;69120300-K;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-35,73330256;-72,53330034;7202;Chanco;Cauquenes;7;Maule;Otras actividades;2;2336,67;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;6054;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;99537670-9;Talca;Maule
2023;Generador Municipal;880196;ILUSTRE MUNICIPALIDAD DE CHAÑARAL;I MUNICIPALIDAD DE CHANARAL;69030100-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-26,34427313;-70,62222935;3201;Chañaral;Chañaral;3;Atacama;Otras actividades;2;11800;declaración;1;Eliminación;1;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5485577;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE CHANARAL;69030100-8;Chañaral;Atacama
2023;Generador Municipal;880196;ILUSTRE MUNICIPALIDAD DE CHAÑARAL;I MUNICIPALIDAD DE CHANARAL;69030100-8;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-26,34427313;-70,62222935;3201;Chañaral;Chañaral;3;Atacama;Otras actividades;2;11808;declaración;1;Basural;30;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5485577;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE CHANARAL;69030100-8;Chañaral;Atacama
2023;Generador Municipal;3023300;ILUSTRE MUNICIPALIDAD DE CHÉPICA;I MUNICIPALIDAD DE CHEPICA;69090700-3;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-34,72823935;-71,27300279;6302;Chépica;Colchagua;6;Libertador Gral. Bernardo O'Higgins;Otras actividades;2;5347,14;declaración;1;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;245025;RELLENO SANITARIO PARQUE EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A;99537670-9;Teno;Maule
2023;Generador Municipal;1866116;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69264700-9;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-36,95455405;-73,01328671;8103;Chiguayante;Concepción;8;Biobío;Otras actividades;2;0,514;declaración;1;Reciclaje de textiles;17;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 10 | Ropa;;INVERSIONES PONCE CERECEDA SPA;INVERSIONES PONCE CERECEDA SPA;77391291-2;Concepción;Biobío
2023;Generador Municipal;1866116;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69264700-9;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-36,95455405;-73,01328671;8103;Chiguayante;Concepción;8;Biobío;Otras actividades;2;7,483;declaración;1;Pretratamiento de aceites y grasas comestibles;40;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;5469701;COMERCIAL VERDE MAR LTDA;COMERCIAL VERDE MAR LIMITADA;76097257-6;Talcahuano;Biobío
